external_id,full_name,email,phone,country,city,signup_at,status,consent_marketing,deleted_at,suppressed_until,brand_code,notes
CT-025498,Daniel Njenga,mercy.alaoui.kil24532@vg-eval.test,,KE,Machakos,2026-02-25T18:56:00Z,active,Y,,,KILELE,referral programme member
CT-068195,Diana Alaoui,john.berrada.kil65487@vg-eval.test,+254 734 428 827,KE,Eldoret,2026-01-21T22:34:46Z,bounced,yes,,,KILELE,opted in at checkout
CT-074691,Paul Mokoena,ann.wafula.kil71708@vg-eval.test,,KE,Nyeri,2026-01-09T02:56:20Z,active,1,,,KILELE,referral programme member
CT-073402,Rachid Kimani,layla.dlamini.kil70485@vg-eval.test,025710923348,kenya,Mombasa,2026-01-10T04:17:55Z,active,yes,,,KILELE,referral programme member
CT-056177,Daniel Mutua,sipho.haddad.kil53950@vg-eval.test,0709156574,KE,Kisumu,2026-02-21T06:55:37Z,unsubscribed,yes,,,KILELE,referral programme member
CT-010038,Samuel Fassi,sipho.odhiambo.kil9648@vg-eval.test,,KE,Machakos,2026-02-10T07:06:27Z,active,true,,,KILELE,
CT-042934,Ruth Mokoena,george.odhiambo.kil41252@vg-eval.test,,SS,Kisumu,2026-02-13T08:42:46Z,active,true,,,KILELE,acquired via web signup
CT-032190,John Wafula,amina.zahra.kil30941@vg-eval.test,,KE,Nairobi,2026-01-23T22:46:46Z,active,,,,KILELE,acquired via web signup
CT-000364,Dennis Fassi,rose.benali.kil355@vg-eval.test,254-739-834215,KE,Thika,2026-03-11T13:50:30Z,active,yes,,,KILELE,loyalty tier: silver
CT-026615,Amina Pretorius,ruth.odhiambo.kil25605@vg-eval.test,+254 726 417 909,KE,Eldoret,2026-02-17T01:10:07Z,active,TRUE,,,KILELE,app install cohort Q1
CT-066919,Kevin Mutua,sarah.mokoena.kil64259@vg-eval.test,+254 728 379 007,RW,Eldoret,2026-03-14T04:40:18Z,active,TRUE,,,KILELE,
CT-069604,Pieter Okoth,thandi.odhiambo.kil66834@vg-eval.test,,KE,Nakuru,2026-04-08T09:54:17Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-044527,Sipho Wafula,,+254 729 651 861,null,Malindi,2026-02-19T16:51:50Z,active,yes,,,KILELE,opted in at checkout
CT-001634,Sipho Fassi,thandi.njenga.kil1570@vg-eval.test,025734722745,KE,Kericho,2026-03-12T19:02:29Z,active,yes,,,KILELE,opted in at checkout
CT-032665,Isaac Wanjiru,nomsa.kimani.kil31398@vg-eval.test,,KE,Malindi,2026-04-09T15:29:04Z,active,yes,,,KILELE,acquired via web signup
CT-015979,Karim Benali,daniel.naidoo.kil15379@vg-eval.test,+254 719 979 030,KE,Nakuru,2026-04-19T21:22:30Z,active,TRUE,,,KILELE,
CT-047862,Sipho Zahra,rachid.achieng.kil45987@vg-eval.test,025706177318,SS,Nyeri,2026-01-23T22:22:13Z,active,f,,,KILELE,acquired via web signup
CT-045477,David Kiptoo,paul.pretorius.kil43698@vg-eval.test,0711294939,none,Malindi,2026-03-31T09:22:11Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-054837,Nancy Odhiambo,,0720531451,N/A,Kericho,2026-03-17T07:19:35Z,active,Y,,,KILELE,referral programme member
CT-080280,Zanele Wafula,john.okoth.kil77064@vg-eval.test,254-712-226968,KE,Kisumu,2026-02-20T23:50:14Z,active,true,,,KILELE,
CT-016723,Diana Wanjiru,amina.elidrissi.kil16093@vg-eval.test,+254 717 454 359,Kenya,Nairobi,2026-04-05T09:50:11Z,active,,,,KILELE,imported from legacy CRM 2025
CT-040481,Sarah Pretorius,mary.vermeulen.kil38887@vg-eval.test,0728417249,KE,Nairobi,2026-04-07T15:41:04Z,active,TRUE,,,KILELE,opted in at checkout
CT-048535,Ann Nkosi,zanele.kimani.kil46632@vg-eval.test,+254 736 137 630,TZ,Nairobi,2026-01-10T22:43:40Z,active,,,,KILELE,
CT-029541,Lucy Wanjiru,johan.haddad.kil28424@vg-eval.test,0715182870,KE,Nakuru,2026-02-28T13:32:55Z,active,Y,,,KILELE,loyalty tier: silver
CT-038894,Johan Barasa,amina.achieng.kil37359@vg-eval.test,025717045941,KE,Nyeri,2026-01-03T00:13:28Z,active,TRUE,,,KILELE,
CT-005732,John Mutua,george.naidoo.kil5506@vg-eval.test,254-735-411573,KE,Nakuru,2026-03-08T23:22:50Z,active,true,,,KILELE,referral programme member
CT-022327,Dennis Kamau,faith.mwangi.kil21481@vg-eval.test,+254 736 257 062,KE,Nairobi,2026-03-05T10:12:15Z,active,false,,,KILELE,
CT-019789,Sipho Benali,yassine.wanjiru.kil19043@vg-eval.test,0725581629,KE,Eldoret,2026-03-21T11:16:04Z,active,TRUE,,,KILELE,
CT-049269,Pieter Cheruiyot,caroline.mwangi.kil47341@vg-eval.test,0723410025,KEN,Nakuru,2026-01-18T20:54:21Z,active,no,,,KILELE,
CT-077492,Ann Achieng,ruth.mwangi.kil74377@vg-eval.test,254-711-272482,KE,Nairobi,2026-01-05T12:49:32Z,unsubscribed,true,,,KILELE,app install cohort Q1
CT-061192,Isaac Kiptoo,layla.njoroge.kil58755@vg-eval.test,254-726-127828,SS,Thika,2026-04-07T21:08:35Z,active,no,,,KILELE,
CT-057101,Joan Pretorius,sarah.zahra.kil54820@vg-eval.test,0706969175,KE,Eldoret,2026-01-13T05:56:05Z,unsubscribed,,,,KILELE,referral programme member
CT-017141,Ruth Barasa,rachid.wanjiru.kil16494@vg-eval.test,0701703217,KE,Kisumu,2026-02-13T13:33:32Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-054298,Nancy Nkosi,caroline.benali.kil52162@vg-eval.test,025738479264,SS,Nairobi,2026-04-19T23:00:51Z,active,yes,,,KILELE,
CT-051754,Isaac Okoth,layla.mwangi.kil49724@vg-eval.test,025711031625,ET,Machakos,2026-02-20T08:08:35Z,active,Y,,,KILELE,referral programme member
CT-049953,Mary Nkosi,daniel.fassi.kil47998@vg-eval.test,0705047916,UG,Nairobi,2026-03-03T09:51:02Z,active,TRUE,,,KILELE,opted in at checkout
CT-003954,Sarah Mutua,alice.otieno.kil3792@vg-eval.test,025718510993,KE,Nyeri,2026-02-16T03:59:00Z,active,TRUE,,,KILELE,acquired via web signup
CT-057152,Grace Vermeulen,george.otieno.kil54870@vg-eval.test,254-700-001037,KE,Kericho,2026-01-19T02:36:29Z,active,f,,,KILELE,opted in at checkout
CT-011057,Layla Njenga,ruth.kamau.kil10629@vg-eval.test,0715489586,Kenya,Malindi,2026-04-08T07:27:16Z,active,true,,,KILELE,loyalty tier: silver
CT-068501,Victor Berrada,simon.zahra.kil65779@vg-eval.test,0723044423,UG,Nyeri,2026-02-17T19:09:47Z,active,yes,,,KILELE,loyalty tier: silver
CT-048934,Salma Pretorius,lucy.zahra.kil47018@vg-eval.test,,KE,Mombasa,2026-02-02T10:15:11Z,active,1,,,KILELE,
CT-056085,Grace Alaoui,samuel.njenga.kil53861@vg-eval.test,0718104017,KE,Nyeri,2026-03-21T20:31:26Z,unsubscribed,TRUE,,,KILELE,opted in at checkout
CT-046034,Daniel Wanjiru,paul.okoth.kil44231@vg-eval.test,025729170527,KE,Malindi,2026-01-06T10:37:02Z,active,TRUE,,,KILELE,acquired via web signup
CT-056669,Samuel Benali,johan.haddad.kil54418@vg-eval.test,0723746702,KE,Kericho,2026-02-24T20:09:18Z,ACTIVE,1,,,KILELE,
CT-062129,Rose Kimani,nomsa.odhiambo.kil59667@vg-eval.test,0737168469,KE,Nyeri,2026-03-16T01:12:03Z,active,TRUE,,2026-12-27T00:00:00Z,KILELE,
CT-009740,Michael Wafula,zanele.barasa.kil9362@vg-eval.test,254-705-517490,SS,Kericho,2026-02-10T05:19:10Z,active,1,,,KILELE,
CT-063122,Omar Mutua,karim.tazi.kil60617@vg-eval.test,025737605918,KE,Malindi,2026-04-15T01:31:43Z,unsubscribed,Y,,,KILELE,
CT-040572,Daniel Dlamini,john doe@vg-eval.test,254-708-371044,KE,Machakos,2026-04-04T09:18:14Z,active,yes,,,KILELE,loyalty tier: silver
CT-080510,Caroline Odhiambo,ann.vermeulen.kil77281@vg-eval.test,025722801472,N/A,Machakos,2026-02-17T17:43:49Z,active,no,,,KILELE,
CT-037429,Johan Naidoo,lucy.kimani.kil35965@vg-eval.test,0738758750,KE,Nyeri,2026-01-21T00:52:01Z,pending,true,,,KILELE,
CT-009596,Daniel Elidrissi,alice.kimani.kil9224@vg-eval.test,254-736-080658,KE,Nyeri,2026-01-02T04:44:18Z,bounced,1,,,KILELE,opted in at checkout
CT-037575,James Kimani,ruth.zahra.kil36103@vg-eval.test,+254 739 926 881,KE,Nairobi,2026-01-06T03:07:39Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-070713,Dennis Alaoui,grace.barasa.kil67896@vg-eval.test,0718248854,KE,Malindi,2026-01-27T02:53:07Z,active,Y,,,KILELE,loyalty tier: silver
CT-018919,Layla Alaoui,paul.njoroge.kil18216@vg-eval.test,+254 726 879 850,SS,Malindi,2026-01-12T16:42:31Z,active,yes,,,KILELE,loyalty tier: silver
CT-011280,Daniel Barasa,kevin.pretorius.kil10845@vg-eval.test,254-706-052133,KE,Kisumu,2026-04-01T18:26:30Z,active,1,,2027-06-01T00:00:00Z,KILELE,referral programme member
CT-063404,Omar Cheruiyot,daniel.wanjiru.kil60889@vg-eval.test,254-718-334743,KE,Eldoret,2026-02-24T23:00:02Z,active,yes,,,KILELE,loyalty tier: silver
CT-034768,Daniel Cheruiyot,michael.elidrissi.kil33411@vg-eval.test,254-712-956808,KE,Nyeri,2026-01-13T02:53:03Z,active,TRUE,,,KILELE,acquired via web signup
CT-047238,David Barasa,james.okoth.kil45389@vg-eval.test,025733123061,SS,Malindi,2026-02-18T11:02:00Z,active,1,,,KILELE,
CT-012012,Paul Achieng,amina.otieno.kil11548@vg-eval.test,254-718-319655,KE,Mombasa,2026-01-24,active,1,,,KILELE,
CT-034617,Dennis Kimani,lucy.odhiambo.kil33269@vg-eval.test,0703084033,KE,Machakos,2026-04-16T10:20:13Z,active,TRUE,,,KILELE,
CT-032404,Mercy Pretorius,yassine.achieng.kil31147@vg-eval.test,254-702-633546,KE,Machakos,2026-03-01T01:52:17Z,active,f,,,KILELE,loyalty tier: silver
CT-002442,Grace Kimani,james.berrada.kil2343@vg-eval.test,025730543841,KE,Mombasa,2026-03-08T04:35:24Z,active,f,,,KILELE,imported from legacy CRM 2025
CT-056516,Johan Alaoui,nancy.achieng.kil54274@vg-eval.test,254-709-097193,KE,Thika,2026-02-15T04:49:30Z,active,yes,2026-02-12T04:55:45Z,,KILELE,
CT-042567,Johan Wanjiru,dennis.dlamini.kil40895@vg-eval.test,+254 738 668 285,RW,Kisumu,2026-01-24T02:45:53Z,active,TRUE,,,KILELE,acquired via web signup
CT-038298,Faith Vermeulen,amina.nkosi.kil36791@vg-eval.test,025730340904,KE,Nakuru,2026-03-14T20:11:26Z,active,yes,,,KILELE,loyalty tier: silver
CT-040407,Nomsa Cheruiyot,simon.pretorius.kil38816@vg-eval.test,+254 708 872 215,KE,Malindi,2026-03-23T01:58:16Z,active,Y,,,KILELE,referral programme member
CT-004322,Kevin Mwangi,joan.njenga.kil4147@vg-eval.test,025704075109,KE,Kisumu,2026-01-20,active,true,,,KILELE,app install cohort Q1
CT-017307,Ruth Alaoui,paul.kiptoo.kil16657@vg-eval.test,+254 739 386 970,KE,Thika,2026-04-15T23:48:52Z,active,,,,KILELE,app install cohort Q1
CT-080779,Kevin Haddad,amina.berrada.kil77540@vg-eval.test,+254 732 533 934,TZ,Kericho,2026-02-27T10:32:47Z,active,TRUE,,,KILELE,opted in at checkout
CT-030346,Peter Alaoui,ann.njenga.kil29182@vg-eval.test,025706014378,KE,Machakos,2026-04-14T20:36:31Z,active,,,,KILELE,
CT-012990,Joan Kiptoo,salma.mokoena.kil12491@vg-eval.test,025703042392,KE,Machakos,2026-02-11T07:56:53Z,active,yes,,,KILELE,
CT-008781,Rose Haddad,zanele.njenga.kil8438@vg-eval.test,0738613080,UG,Nakuru,2026-02-07T20:47:29Z,active,Y,,,KILELE,
CT-071505,John Berrada,dennis.odhiambo.kil68658@vg-eval.test,0731189305,KE,Eldoret,2026-01-02T10:58:31Z,unsubscribed,false,,,KILELE,imported from legacy CRM 2025
CT-078959,Victor Wanjiru,simon.bennani.kil75798@vg-eval.test,+254 725 260 807,KE,Kisumu,2026-04-05T14:48:32Z,unsubscribed,,,,KILELE,app install cohort Q1
CT-011158,Sarah Wanjiru,sarah.njoroge.kil10726@vg-eval.test,025711542592,KE,Kericho,2026-02-05T13:41:28Z,active,Y,,,KILELE,app install cohort Q1
CT-006865,Simon Barasa,sarah.kiptoo.kil6596@vg-eval.test,,KE,Kericho,2026-02-13T02:25:29Z,active,yes,,,KILELE,
CT-077136,David Benali,isaac.njenga.kil74039@vg-eval.test,254-700-538151,KE,Nakuru,2026-03-29T18:26:27Z,active,0,,,KILELE,
CT-079712,Michael Wanjiru,yassine.wanjiru.kil76521@vg-eval.test,254-718-166399,KE,Nairobi,2026-01-25T02:15:15Z,active,yes,,,KILELE,acquired via web signup
CT-072725,Simon Dlamini,amina.tazi.kil69832@vg-eval.test,0734433020,KE,Kisumu,2026-02-19T00:50:52Z,active,yes,,,KILELE,
CT-029249,Victor Odhiambo,nomsa.vermeulen.kil28138@vg-eval.test,0721621599,KE,Malindi,2026-01-12,active,1,,,KILELE,acquired via web signup
CT-011116,John Zahra,george.odhiambo.kil10686@vg-eval.test,254-726-980676,KE,Eldoret,2026-01-05T08:14:42Z,active,,,,KILELE,app install cohort Q1
CT-005216,Yassine Mutua,david.achieng.kil5008@vg-eval.test,254-732-238108,KE,Eldoret,2026-01-29T05:16:37Z,unsubscribed,Y,,,KILELE,opted in at checkout
CT-008823,Faith Tazi,george.barasa.kil8476@vg-eval.test,+254 728 123 521,KE,Mombasa,2026-03-07T13:00:54Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-009940,Lucy Alaoui,lerato.otieno.kil9555@vg-eval.test,254-719-318114,SS,Thika,2026-03-31T21:54:04Z,active,,,,KILELE,acquired via web signup
CT-074788,Kevin Njenga,salma.kamau.kil71796@vg-eval.test,254-731-150779,,Nairobi,2026-03-24T05:20:12Z,active,,,,KILELE,
CT-061181,Thandi Zahra,esther.otieno.kil58744@vg-eval.test,0728079151,ke ,Nakuru,2026-02-17T06:14:36Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-067740,Dennis Zahra,ann.achieng.kil65042@vg-eval.test,254-706-407131,UG,Malindi,2026-04-16T09:30:53Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-040950,Victor Odhiambo,kevin.mutua.kil39337@vg-eval.test,025706933671,KE,Kisumu,2026-02-03T02:30:49Z,active,yes,,,KILELE,
CT-069874,James Achieng,diana.otieno.kil67092@vg-eval.test,025714633603,KE,Nakuru,2026-03-31T15:14:48Z,active,0,,,KILELE,imported from legacy CRM 2025
CT-053491,Rose Odhiambo,grace.kiptoo.kil51389@vg-eval.test,+254 737 883 067,TZ,Machakos,2026-03-07T05:16:26Z,active,,,,KILELE,loyalty tier: silver
CT-030549,Zanele Cheruiyot,samuel.mokoena.kil29375@vg-eval.test,0726764453,SS,Mombasa,2026-01-11T14:22:36Z,active,yes,,,KILELE,acquired via web signup
CT-013743,Kevin Cheruiyot,rose.njenga.kil13221@vg-eval.test,+254 734 826 383,KE,Thika,2026-01-16T08:22:13Z,bounced,1,,,KILELE,referral programme member
CT-059063,Esther Berrada,thandi.mutua.kil56711@vg-eval.test,+254 716 941 882,SS,Eldoret,2026-01-04T16:55:25Z,active,TRUE,,,KILELE,
CT-019728,James Njoroge,peter.barasa.kil18984@vg-eval.test,254-703-701404,RW,Kisumu,2026-04-03T22:06:31Z,active,1,,,KILELE,loyalty tier: silver
CT-047600,Alice Kimani,isaac.benali.kil45741@vg-eval.test,254-739-416904,KE,Mombasa,2026-03-23T12:30:37Z,pending,1,,,KILELE,referral programme member
CT-074659,Brian Tazi,daniel.njenga.kil71676@vg-eval.test,+254 721 797 945,KE,Malindi,2026-04-13T10:38:43Z,bounced,false,,,KILELE,app install cohort Q1
CT-018088,Rachid Tazi,diana.okoth.kil17416@vg-eval.test,254-722-796008,TZ,Nairobi,2026-04-03T17:06:29Z,active,yes,,,KILELE,
CT-024672,Ann Mutua,salma.otieno.kil23736@vg-eval.test,,KE,Kisumu,2026-02-19T15:21:57Z,active,Y,,,KILELE,
CT-052536,Alice Naidoo,victor.kimani.kil50468@vg-eval.test,254-730-946817,KE,Nairobi,2026-02-11T01:15:29Z,active,1,,,KILELE,loyalty tier: silver
CT-039309,Victor Mokoena,rose.njenga.kil37762@vg-eval.test,0716255194,KE,Kericho,2026-04-16T08:10:56Z,active,f,,,KILELE,loyalty tier: silver
CT-057194,Omar Dlamini,kevin.njenga.kil54909@vg-eval.test,025719690077,KE,Eldoret,2026-01-21T08:33:18Z,active,Y,,,KILELE,
CT-072376,Simon Odhiambo,george.mokoena.kil69499@vg-eval.test,254-706-215936,KE,Machakos,2026-04-19T23:56:30Z,active,1,,,KILELE,
CT-017111,James Haddad,thandi.mutua.kil16464@vg-eval.test,+254 732 273 712,SS,Kericho,2026-01-29T07:50:36Z,active,f,,,KILELE,acquired via web signup
CT-019996,Omar Barasa,james.pretorius.kil19243@vg-eval.test,254-718-264293,KE,Thika,2026-02-23T20:27:22Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-077119,Ruth Wanjiru,ann.elidrissi.kil74022@vg-eval.test,+254 709 690 426,KE,Machakos,2026-04-06T11:23:10Z,unsubscribed,,,,KILELE,referral programme member
CT-042010,Layla Njoroge,mercy.kiptoo.kil40357@vg-eval.test,025700174922,SS,Nairobi,2026-02-27T16:50:54Z,active,true,,,KILELE,opted in at checkout
CT-030693,Alice Vermeulen,amina.okoth.kil29514@vg-eval.test,0708724301,KE,Eldoret,2026-01-18T08:34:39Z,pending,TRUE,,,KILELE,app install cohort Q1
CT-062862,George Nkosi,nomsa.odhiambo.kil60372@vg-eval.test,025729815382,KE,Kisumu,2026-03-09T00:42:40Z,active,1,,,KILELE,
CT-031470,Grace Kamau,david.nkosi.kil30258@vg-eval.test,,TZ,Eldoret,2026-01-12T10:01:03Z,active,FALSE,,,KILELE,opted in at checkout
CT-039575,Nancy Kamau,john.odhiambo.kil38019@vg-eval.test,+254 737 342 944,UG,Nakuru,2026-03-15T08:15:30Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-042041,Alice Fassi,thandi.wafula.kil40385@vg-eval.test,0733952218,KE,Nairobi,2026-02-21T15:40:37Z,active,1,,,KILELE,referral programme member
CT-076285,Paul Otieno,dennis.njenga.kil73233@vg-eval.test,0730323136,KE,Mombasa,2026-03-27T02:17:49Z,unsubscribed,true,,,KILELE,
CT-027847,Salma Wafula,amina.barasa.kil26792@vg-eval.test,,,Nyeri,2026-02-07T10:39:51Z,active,yes,,,KILELE,app install cohort Q1
CT-006989,Mercy Mwangi,nancy.cheruiyot.kil6719@vg-eval.test,0729283139,KE,Nakuru,2026-03-31T10:36:08Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-009371,Esther Kimani,joan.vermeulen.kil9007@vg-eval.test,+254 730 842 774,KE,Nairobi,2026-02-17T16:12:28Z,bounced,yes,,,KILELE,opted in at checkout
CT-031967,Diana Zahra,mary.cheruiyot.kil30733@vg-eval.test,+254 700 728 222,KE,Mombasa,2026-01-27T16:24:36Z,active,,,,KILELE,
CT-007185,Caroline Vermeulen,daniel.kiptoo.kil6906@vg-eval.test,0735361355,TZ,Kisumu,2026-03-27T20:53:26Z,active,,,,KILELE,opted in at checkout
CT-016569,Brian Njoroge,peter.wanjiru.kil15946@vg-eval.test,0711845978,KE,Thika,2026-01-10T10:06:52Z,pending,,,,KILELE,
CT-071380,Nomsa Haddad,rachid.vermeulen.kil68542@vg-eval.test,254-711-013268,KE,Machakos,2026-01-01T08:08:45Z,unsubscribed,yes,,,KILELE,acquired via web signup
CT-074613,Amina Barasa,alice.wanjiru.kil71634@vg-eval.test,0721013904,KE,Kisumu,2026-01-06T03:44:56Z,active,TRUE,,,KILELE,acquired via web signup
CT-009669,John Odhiambo,lucy.odhiambo.kil9294@vg-eval.test,0718928213,KE,Mombasa,2026-01-24T04:47:14Z,active,TRUE,,,KILELE,opted in at checkout
CT-017621,James Bennani,KEVIN.CHERUIYOT.KIL16962@VG-EVAL.TEST,0706282507,KE,Nairobi,2026-02-14T09:57:44Z,bounced,yes,,,KILELE,opted in at checkout
CT-079662,Paul Mutua,yassine.odhiambo.kil76474@vg-eval.test,025716844284,KE,Kericho,2026-02-19T19:18:10Z,active,1,,,KILELE,opted in at checkout
CT-063623,Peter Kimani,joan.kimani.kil61098@vg-eval.test,+254 703 702 230,KE,Malindi,2026-03-05T21:10:04Z,active,1,,,KILELE,
CT-040497,Simon Dlamini,caroline.elidrissi.kil38902@vg-eval.test,0716871290,KE,Nyeri,2026-01-07T03:13:10Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-034156,George Dlamini,,254-702-330478,KE,Machakos,2026-02-19T04:48:01Z,active,Y,,,KILELE,
CT-073890,Salma Mwangi,nomsa.alaoui.kil70945@vg-eval.test,025728937161,KE,Mombasa,2026-03-14T14:40:03Z,active,FALSE,,,KILELE,
CT-076810,Amina Okoth,david.nkosi.kil73731@vg-eval.test,,kenya,Nakuru,2026-04-01T09:37:34Z,active,Y,,,KILELE,acquired via web signup
CT-061754,Mercy Okoth,omar.mutua.kil59305@vg-eval.test,025738496936,KE,Thika,2026-04-06T02:49:15Z,active,true,,,KILELE,loyalty tier: silver
CT-059690,Alice Bennani,kevin.fassi.kil57311@vg-eval.test,025715244842,KE,Kericho,2026-04-19T21:57:17Z,active,true,,,KILELE,
CT-042705,Joan Kiptoo,zanele.achieng.kil41029@vg-eval.test,0730079201,null,Eldoret,2026-01-20T12:07:46Z,bounced,TRUE,,,KILELE,loyalty tier: silver
CT-040796,Victor Vermeulen,sipho.zahra.kil39191@vg-eval.test,254-732-095968,TZ,Kericho,2026-04-13T04:37:46Z,active,1,,,KILELE,
CT-021716,Thandi Achieng,karim.mokoena.kil20894@vg-eval.test,254-723-363140,KE,Nyeri,2026-03-30T17:25:09Z,active,TRUE,,,KILELE,app install cohort Q1
CT-035411,Daniel Cheruiyot,layla.haddad.kil34029@vg-eval.test,+254 731 927 137,KE,Kericho,2026-04-19T23:55:22Z,active,Y,,,KILELE,
CT-018580,Nancy Haddad,rose.berrada.kil17891@vg-eval.test,254-715-325775,KE,Thika,2026-01-25T23:39:20Z,active,,,,KILELE,
CT-059618,Lucy Wafula,faith.fassi.kil57243@vg-eval.test,025736088710,KE,Thika,2026-03-23T08:17:44Z,ACTIVE,yes,,,KILELE,acquired via web signup
CT-016713,Diana Tazi,george.pretorius.kil16083@vg-eval.test,,UG,Nakuru,2026-02-18T11:51:09Z,active,FALSE,,,KILELE,acquired via web signup
CT-048352,Zanele Berrada,omar.njenga.kil46457@vg-eval.test,254-726-816766,ET,Malindi,2026-04-16T07:15:40Z,active,Y,,,KILELE,
CT-063256,Diana Mutua,george.vermeulen.kil60748@vg-eval.test,254-736-507514,KE,Malindi,2026-01-16T02:58:31Z,active,1,,,KILELE,app install cohort Q1
CT-011595,Yassine Cheruiyot,isaac.achieng.kil11147@vg-eval.test,+254 732 273 551,RW,Nyeri,2026-02-13T19:19:57Z,active,Y,,,KILELE,
CT-029011,Esther Mokoena,daniel.alaoui.kil27914@vg-eval.test,+254 721 205 169,KE,Kisumu,2026-03-12T18:15:52Z,bounced,0,,,KILELE,loyalty tier: silver
CT-059455,Paul Kamau,victor.mokoena.kil57086@vg-eval.test,+254 723 009 161,KE,Nakuru,2026-03-12T20:18:24Z,active,TRUE,,,KILELE,opted in at checkout
CT-046031,Zanele Wafula,james.mutua.kil44229@vg-eval.test,+254 719 211 844,KE,Nakuru,2026-03-07T10:58:48Z,active,TRUE,,,KILELE,referral programme member
CT-065749,Lerato Zahra,isaac.alaoui.kil63132@vg-eval.test,0715371903,KE,Kericho,2026-03-01T19:13:25Z,unsubscribed,false,,,KILELE,
CT-057907,Brian Tazi,victor.mutua.kil55596@vg-eval.test,+254 738 107 764,KE,Kisumu,2026-01-04T09:41:53Z,active,yes,,2027-01-24T00:00:00Z,KILELE,acquired via web signup
CT-055814,Alice Haddad,esther.barasa.kil53602@vg-eval.test,025715799562,KE,Mombasa,2026-02-08T14:17:13Z,active,TRUE,,,KILELE,opted in at checkout
CT-046884,Amina Mwangi,johan.benali.kil45043@vg-eval.test,254-711-311978,RW,Machakos,2026-03-01T12:23:46Z,active,,,,KILELE,imported from legacy CRM 2025
CT-003479,Yassine Dlamini,lerato.vermeulen.kil3337@vg-eval.test,+254 733 083 496,KE,Machakos,2026-04-15T00:58:57Z,active,true,,,KILELE,
CT-068703,Kevin Njenga,lucy.bennani.kil65969@vg-eval.test,+254 733 188 569,KE,Kericho,2026-04-11T09:41:21Z,active,Y,,,KILELE,referral programme member
CT-063666,Lerato Barasa,george.bennani.kil61140@vg-eval.test,025732442663,KE,Kericho,2026-02-28T20:09:57Z,active,true,,,KILELE,
CT-032311,Ruth Bennani,nancy.otieno.kil31058@vg-eval.test,+254 707 154 109,UG,Kericho,2026-02-22T22:02:40Z,active,f,,,KILELE,referral programme member
CT-009600,Brian Barasa,rose.mutua.kil9228@vg-eval.test,254-737-807194,KE,Kericho,2026-01-12T17:59:03Z,active,yes,,,KILELE,imported from legacy CRM 2025
CT-025208,Grace Mutua,paul.naidoo.kil24254@vg-eval.test,254-733-987040,KE,Eldoret,2026-02-02T09:05:00Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-011030,Karim Mutua,nomsa.otieno.kil10603@vg-eval.test,,KE,Nairobi,2026-03-03T03:45:04Z,active,,,,KILELE,acquired via web signup
CT-034300,Mercy Pretorius,faith.otieno.kil32963@vg-eval.test,254-714-411517,KE,Malindi,2026-02-08T19:53:20Z,active,1,,,KILELE,
CT-060664,Layla Okoth,diana.berrada.kil58242@vg-eval.test,254-723-395873,KE,Nyeri,2026-04-01T17:01:29Z,active,no,,,KILELE,opted in at checkout
CT-056065,Sipho Barasa,ruth.zahra.kil53844@vg-eval.test,0703632703,KE,Kericho,2026-02-01T12:05:03Z,active,yes,,,KILELE,acquired via web signup
CT-071955,Johan Kiptoo,lerato.kiptoo.kil69093@vg-eval.test,+254 707 467 884,TZ,Eldoret,2026-04-19T22:07:47Z,active,Y,,,KILELE,app install cohort Q1
CT-062691,Ruth Njoroge,salma.mwangi.kil60210@vg-eval.test,+254 713 306 582,RW,Machakos,2026-02-22T02:00:08Z,active,Y,,,KILELE,acquired via web signup
CT-045214,Nancy Zahra,lucy.cheruiyot.kil43444@vg-eval.test,,UG,Malindi,2026-01-24T19:08:51Z,active,true,,,KILELE,
CT-000940,Joan Wafula,mercy.njoroge.kil911@vg-eval.test,254-728-400680,Kenya,Kericho,2026-01-28T12:32:02Z,active,yes,,,KILELE,acquired via web signup
CT-047437,Isaac Odhiambo,mary.benali.kil45583@vg-eval.test,,KE,Mombasa,2026-04-16T14:15:32Z,active,true,,,KILELE,
CT-066566,Lucy Odhiambo,victor.berrada.kil63915@vg-eval.test,025710237075,SS,Kisumu,2026-02-26T16:32:21Z,active,,,,KILELE,loyalty tier: silver
CT-038829,Lucy Naidoo,paul.benali.kil37299@vg-eval.test,0724230845,RW,Malindi,2026-03-18T20:51:11Z,active,f,,,KILELE,
CT-002553,Caroline Kamau,grace.tazi.kil2452@vg-eval.test,0713018884,KE,Nakuru,2026-01-11T18:50:30Z,active,TRUE,,,KILELE,opted in at checkout
CT-024640,David Wafula,isaac.zahra.kil23704@vg-eval.test,254-734-724957,KE,Kericho,2026-03-25T18:38:08Z,bounced,1,,,KILELE,opted in at checkout
