external_id,full_name,email,phone,country,city,signup_at,status,consent_marketing,deleted_at,suppressed_until,brand_code,notes
CT-201111,George Bennani,sarah.okoth.delta3612@vg-eval.test,254-721-008373,KE,Mombasa,2026-08-19T12:10:46Z,active,true,,,KILELE,
CT-200053,George Fassi,esther.mutua.delta2554@vg-eval.test,025712198438,KE,Nyeri,2026-08-13T21:31:00Z,active,true,,,KILELE,
CT-201602,John Kimani,alice.pretorius.delta4103@vg-eval.test,+254 713 878 060,KE,Thika,2026-08-09T11:15:50Z,active,true,,,KILELE,
CT-027765,Mary Nkosi,zanele.benali.delta722@vg-eval.test,0724242004,KE,Kericho,2026-01-18T01:47:08Z,active,true,,,KILELE,corrected in Sept export
CT-075797,Salma Berrada,fatima.mokoena.delta114@vg-eval.test,254-706-733488,KE,Nakuru,2026-01-20T21:57:58Z,active,false,,,KILELE,corrected in Sept export
CT-034971,Sarah Odhiambo,sarah.kiptoo.delta1538@vg-eval.test,025714653771,KE,Eldoret,2026-02-02T22:58:47Z,active,false,,,KILELE,corrected in Sept export
CT-073496,Daniel Nkosi,kevin.wanjiru.delta1587@vg-eval.test,+254 705 210 913,KE,Malindi,2026-04-15T12:17:27Z,active,false,,,KILELE,corrected in Sept export
CT-030390,Kevin Njenga,johan.odhiambo.delta1989@vg-eval.test,025707920967,KE,Kisumu,2026-03-06T15:55:09Z,active,false,,,KILELE,corrected in Sept export
CT-045588,Samuel Zahra,karim.naidoo.delta2342@vg-eval.test,025718890639,KE,Nyeri,2026-03-07T11:42:33Z,active,true,,,KILELE,corrected in Sept export
CT-036558,Mary Mutua,grace.benali.delta1299@vg-eval.test,254-733-074615,KE,Thika,2026-04-10T21:02:10Z,active,true,,,KILELE,corrected in Sept export
CT-051140,Kevin Otieno,zanele.otieno.delta1108@vg-eval.test,025706034605,KE,Nairobi,2026-01-13T01:06:54Z,active,false,,,KILELE,corrected in Sept export
CT-200147,Paul Barasa,pieter.kiptoo.delta2648@vg-eval.test,254-724-775223,KE,Nairobi,2026-08-01T14:58:48Z,active,false,,,KILELE,
CT-201256,Ann Njenga,victor.njenga.delta3757@vg-eval.test,0720865321,KE,Eldoret,2026-08-13T18:55:41Z,active,true,,,KILELE,
CT-021433,Salma Odhiambo,joan.vermeulen.delta2143@vg-eval.test,025729744549,KE,Nakuru,2026-02-15T23:06:20Z,active,true,,,KILELE,corrected in Sept export
CT-031989,Brian Zahra,michael.dlamini.delta1395@vg-eval.test,0733531469,KE,Mombasa,2026-01-31T05:34:38Z,active,false,,,KILELE,corrected in Sept export
CT-027717,Omar Alaoui,yassine.njenga.delta775@vg-eval.test,0717263977,KE,Kisumu,2026-04-08T09:08:55Z,active,true,,,KILELE,corrected in Sept export
CT-200944,Yassine Wanjiru,alice.pretorius.delta3445@vg-eval.test,0724314157,KE,Kisumu,2026-08-12T19:40:03Z,active,false,,,KILELE,
CT-049863,Esther Nkosi,sipho.mokoena.delta828@vg-eval.test,025700760111,KE,Nyeri,2026-03-03T01:01:40Z,active,false,,,KILELE,corrected in Sept export
CT-001951,Isaac Kamau,sarah.kimani.delta2217@vg-eval.test,025735346609,KE,Thika,2026-02-11T16:46:50Z,active,false,,,KILELE,corrected in Sept export
CT-054632,Nancy Okoth,rachid.bennani.delta1005@vg-eval.test,254-733-115706,KE,Machakos,2026-03-15T20:40:29Z,active,false,,,KILELE,corrected in Sept export
CT-201628,Zanele Wafula,isaac.elidrissi.delta4129@vg-eval.test,0732007547,KE,Mombasa,2026-08-17T22:19:33Z,active,false,,,KILELE,
CT-034908,Rose Njenga,mercy.njenga.delta1125@vg-eval.test,025721007521,KE,Kericho,2026-02-04T14:54:24Z,active,true,,,KILELE,corrected in Sept export
CT-009766,Yassine Mutua,esther.achieng.delta1352@vg-eval.test,+254 712 084 522,KE,Malindi,2026-01-24T04:09:06Z,active,false,,,KILELE,corrected in Sept export
CT-200736,Mary Fassi,brian.nkosi.delta3237@vg-eval.test,0709326836,KE,Kericho,2026-08-22T18:13:50Z,active,false,,,KILELE,
CT-200955,Joan Mwangi,sipho.pretorius.delta3456@vg-eval.test,254-731-026054,KE,Eldoret,2026-08-07T01:29:00Z,active,false,,,KILELE,
CT-200002,Omar Otieno,caroline.otieno.delta2503@vg-eval.test,+254 710 055 755,KE,Nairobi,2026-08-12T16:13:38Z,active,false,,,KILELE,
CT-058227,Zanele Vermeulen,zanele.barasa.delta1135@vg-eval.test,0736021885,KE,Kericho,2026-03-23T11:45:19Z,active,false,,,KILELE,corrected in Sept export
CT-200906,Thandi Kamau,layla.wafula.delta3407@vg-eval.test,+254 734 880 153,KE,Nakuru,2026-08-22T15:37:22Z,active,true,,,KILELE,
CT-065353,Kevin Haddad,mary.zahra.delta729@vg-eval.test,0719707546,KE,Nakuru,2026-04-13T04:35:45Z,active,false,,,KILELE,corrected in Sept export
CT-200835,Alice Njenga,caroline.njoroge.delta3336@vg-eval.test,254-712-933913,KE,Mombasa,2026-08-15T16:30:13Z,active,true,,,KILELE,
CT-200489,Joan Dlamini,michael.barasa.delta2990@vg-eval.test,025735717809,KE,Eldoret,2026-08-28T08:56:44Z,active,false,,,KILELE,
CT-019092,Paul Wafula,ann.zahra.delta2130@vg-eval.test,+254 703 069 170,KE,Nyeri,2026-02-15T15:30:02Z,active,false,,,KILELE,corrected in Sept export
CT-041431,Nomsa Naidoo,david.kiptoo.delta1600@vg-eval.test,0728582718,KE,Eldoret,2026-01-25T18:19:13Z,active,true,,,KILELE,corrected in Sept export
CT-006056,Johan Berrada,samuel.bennani.delta1848@vg-eval.test,0728543688,KE,Nyeri,2026-01-07T06:22:05Z,active,false,,,KILELE,corrected in Sept export
CT-025348,Esther Barasa,brian.benali.delta971@vg-eval.test,0723393229,KE,Nakuru,2026-04-02T18:27:11Z,active,true,,,KILELE,corrected in Sept export
CT-022407,Diana Zahra,faith.wafula.delta2490@vg-eval.test,254-737-872112,KE,Kisumu,2026-02-12T15:46:00Z,active,true,,,KILELE,corrected in Sept export
CT-025382,Ann Mokoena,fatima.dlamini.delta1258@vg-eval.test,0715919717,KE,Thika,2026-03-05T15:16:31Z,active,true,,,KILELE,corrected in Sept export
CT-200824,Caroline Nkosi,sarah.dlamini.delta3325@vg-eval.test,0716001573,KE,Nakuru,2026-08-25T09:40:57Z,active,true,,,KILELE,
CT-054740,Lucy Njenga,victor.bennani.delta2006@vg-eval.test,025727155998,KE,Eldoret,2026-01-18T14:12:49Z,active,false,,,KILELE,corrected in Sept export
CT-066975,Grace Benali,faith.tazi.delta2004@vg-eval.test,+254 704 720 576,KE,Nairobi,2026-01-29T14:05:51Z,active,false,,,KILELE,corrected in Sept export
CT-026623,Brian Bennani,george.berrada.delta1580@vg-eval.test,+254 734 852 214,KE,Mombasa,2026-01-09T17:13:38Z,active,false,,,KILELE,corrected in Sept export
CT-200658,Fatima Pretorius,david.barasa.delta3159@vg-eval.test,+254 725 314 398,KE,Malindi,2026-08-17T02:22:01Z,active,true,,,KILELE,
CT-039162,James Njenga,karim.dlamini.delta1842@vg-eval.test,025728002866,KE,Nairobi,2026-01-20T01:23:03Z,active,true,,,KILELE,corrected in Sept export
CT-005229,Caroline Pretorius,isaac.kamau.delta1298@vg-eval.test,025722981467,KE,Nyeri,2026-02-11T21:51:04Z,active,false,,,KILELE,corrected in Sept export
CT-201662,Samuel Benali,david.bennani.delta4163@vg-eval.test,+254 731 985 212,KE,Nyeri,2026-08-03T05:21:23Z,active,false,,,KILELE,
CT-200088,Joan Otieno,mary.mutua.delta2589@vg-eval.test,0703999703,KE,Eldoret,2026-08-24T14:45:07Z,active,true,,,KILELE,
CT-006577,David Alaoui,james.mwangi.delta1364@vg-eval.test,025724909616,KE,Nyeri,2026-04-13T13:50:54Z,active,true,,,KILELE,corrected in Sept export
CT-043875,Peter Berrada,caroline.naidoo.delta871@vg-eval.test,025718542964,KE,Kisumu,2026-04-03T09:16:52Z,active,false,,,KILELE,corrected in Sept export
CT-201356,Michael Cheruiyot,ruth.dlamini.delta3857@vg-eval.test,0700140689,KE,Nakuru,2026-08-26T01:57:09Z,active,false,,,KILELE,
CT-063065,Mary Vermeulen,daniel.wafula.delta2114@vg-eval.test,+254 735 951 729,KE,Nairobi,2026-03-30T06:56:12Z,active,true,,,KILELE,corrected in Sept export
CT-068222,Lucy Nkosi,ann.pretorius.delta1780@vg-eval.test,254-735-109605,KE,Nakuru,2026-01-06T22:10:19Z,active,false,,,KILELE,corrected in Sept export
CT-201640,Nancy Haddad,victor.fassi.delta4141@vg-eval.test,0738874202,KE,Kisumu,2026-08-24T12:57:08Z,active,false,,,KILELE,
CT-201636,Simon Kiptoo,ruth.berrada.delta4137@vg-eval.test,0736823728,KE,Thika,2026-08-11T20:25:04Z,active,true,,,KILELE,
CT-061852,Fatima Dlamini,daniel.zahra.delta1704@vg-eval.test,0715334483,KE,Nakuru,2026-03-08T13:02:51Z,active,false,,,KILELE,corrected in Sept export
CT-200619,Ann Mutua,peter.mokoena.delta3120@vg-eval.test,254-737-081919,KE,Thika,2026-08-04T02:08:58Z,active,true,,,KILELE,
CT-200879,Samuel Alaoui,brian.achieng.delta3380@vg-eval.test,254-730-386407,KE,Nairobi,2026-08-24T05:35:53Z,active,false,,,KILELE,
CT-200055,Fatima Bennani,thandi.vermeulen.delta2556@vg-eval.test,254-706-824869,KE,Nakuru,2026-08-05T00:19:10Z,active,false,,,KILELE,
CT-001370,Salma Cheruiyot,daniel.zahra.delta1339@vg-eval.test,0723780372,KE,Nairobi,2026-02-23T01:32:42Z,active,false,,,KILELE,corrected in Sept export
CT-200922,Nancy Kiptoo,diana.cheruiyot.delta3423@vg-eval.test,+254 712 458 785,KE,Malindi,2026-08-02T20:37:07Z,active,false,,,KILELE,
CT-039641,Daniel Pretorius,lerato.nkosi.delta175@vg-eval.test,+254 725 716 255,KE,Mombasa,2026-01-24T13:28:19Z,active,false,,,KILELE,corrected in Sept export
CT-029455,Pieter Berrada,victor.okoth.delta1523@vg-eval.test,0738741299,KE,Malindi,2026-01-02T10:07:13Z,active,false,,,KILELE,corrected in Sept export
CT-061864,Isaac Odhiambo,sarah.dlamini.delta397@vg-eval.test,0732431934,KE,Eldoret,2026-01-02T20:49:33Z,active,false,,,KILELE,corrected in Sept export
CT-013065,Lucy Njenga,rose.dlamini.delta2047@vg-eval.test,254-705-722816,KE,Nairobi,2026-01-13T04:04:59Z,active,true,,,KILELE,corrected in Sept export
CT-061685,Simon Wafula,dennis.barasa.delta2234@vg-eval.test,+254 724 672 968,KE,Nairobi,2026-03-15T12:55:31Z,active,true,,,KILELE,corrected in Sept export
CT-039839,Peter Tazi,george.kimani.delta2082@vg-eval.test,0730670177,KE,Nakuru,2026-01-10T10:09:34Z,active,false,,,KILELE,corrected in Sept export
CT-201140,Caroline Njoroge,ann.kamau.delta3641@vg-eval.test,0702726963,KE,Mombasa,2026-08-28T20:56:12Z,active,false,,,KILELE,
CT-004054,George Zahra,mercy.fassi.delta2063@vg-eval.test,0731235208,KE,Malindi,2026-04-12T17:58:11Z,active,false,,,KILELE,corrected in Sept export
CT-058779,Salma Kiptoo,amina.otieno.delta558@vg-eval.test,0715572679,KE,Mombasa,2026-04-15T05:34:40Z,active,false,,,KILELE,corrected in Sept export
CT-016964,John Alaoui,sipho.berrada.delta2308@vg-eval.test,254-707-970747,KE,Nairobi,2026-03-25T20:14:23Z,active,true,,,KILELE,corrected in Sept export
CT-034730,John Mutua,kevin.tazi.delta418@vg-eval.test,0702964352,KE,Malindi,2026-01-09T09:43:53Z,active,false,,,KILELE,corrected in Sept export
CT-043416,Lerato Mokoena,rose.mokoena.delta443@vg-eval.test,+254 725 023 232,KE,Mombasa,2026-03-04T06:17:32Z,active,true,,,KILELE,corrected in Sept export
CT-046512,Michael Kimani,layla.fassi.delta1567@vg-eval.test,0715451556,KE,Eldoret,2026-02-02T05:35:31Z,active,false,,,KILELE,corrected in Sept export
CT-049558,Kevin Wanjiru,yassine.achieng.delta2469@vg-eval.test,0704411060,KE,Nairobi,2026-01-15T08:35:44Z,active,false,,,KILELE,corrected in Sept export
CT-031027,Lucy Fassi,diana.berrada.delta523@vg-eval.test,0705341894,KE,Nairobi,2026-02-06T16:45:03Z,active,true,,,KILELE,corrected in Sept export
CT-071876,Esther Otieno,ann.okoth.delta1014@vg-eval.test,025729619450,KE,Machakos,2026-02-09T14:36:17Z,active,true,,,KILELE,corrected in Sept export
CT-200081,John Kamau,brian.cheruiyot.delta2582@vg-eval.test,025718838491,KE,Machakos,2026-08-10T05:19:56Z,active,true,,,KILELE,
CT-201585,Samuel Mwangi,george.kamau.delta4086@vg-eval.test,025725012763,KE,Eldoret,2026-08-31T00:32:40Z,active,true,,,KILELE,
CT-065409,Thandi Nkosi,layla.mwangi.delta1003@vg-eval.test,0715472480,KE,Nakuru,2026-03-08T12:01:06Z,active,true,,,KILELE,corrected in Sept export
CT-055236,George Wafula,ruth.berrada.delta1327@vg-eval.test,254-710-034985,KE,Thika,2026-02-24T01:25:03Z,active,false,,,KILELE,corrected in Sept export
CT-007889,Zanele Vermeulen,daniel.berrada.delta2042@vg-eval.test,0714519345,KE,Nakuru,2026-02-24T17:11:29Z,active,false,,,KILELE,corrected in Sept export
CT-201083,Sarah Otieno,omar.wanjiru.delta3584@vg-eval.test,254-725-348738,KE,Eldoret,2026-08-11T01:32:39Z,active,false,,,KILELE,
CT-002028,Joan Elidrissi,ann.mokoena.delta1976@vg-eval.test,+254 730 269 930,KE,Nyeri,2026-04-08T14:06:06Z,active,true,,,KILELE,corrected in Sept export
CT-200099,Alice Zahra,james.kiptoo.delta2600@vg-eval.test,254-708-572366,KE,Machakos,2026-08-21T22:40:00Z,active,true,,,KILELE,
CT-000667,Pieter Alaoui,zanele.zahra.delta1475@vg-eval.test,+254 727 888 341,KE,Nyeri,2026-01-12T22:56:29Z,active,true,,,KILELE,corrected in Sept export
CT-032684,Dennis Fassi,salma.dlamini.delta873@vg-eval.test,025716825870,KE,Thika,2026-04-15T21:01:03Z,active,false,,,KILELE,corrected in Sept export
CT-019839,Ann Otieno,diana.kimani.delta1447@vg-eval.test,+254 729 700 278,KE,Nakuru,2026-04-04T16:30:30Z,active,true,,,KILELE,corrected in Sept export
CT-200084,Brian Berrada,nomsa.naidoo.delta2585@vg-eval.test,0716680827,KE,Kisumu,2026-08-22T16:31:58Z,active,true,,,KILELE,
CT-046308,Sarah Dlamini,kevin.berrada.delta1067@vg-eval.test,0714868695,KE,Kisumu,2026-04-14T09:46:49Z,active,false,,,KILELE,corrected in Sept export
CT-008169,George Otieno,esther.mutua.delta1208@vg-eval.test,0732359868,KE,Eldoret,2026-01-11T07:23:21Z,active,false,,,KILELE,corrected in Sept export
CT-057749,Paul Njoroge,lucy.mokoena.delta28@vg-eval.test,0702480628,KE,Eldoret,2026-02-28T23:18:33Z,active,true,,,KILELE,corrected in Sept export
CT-029142,Lucy Naidoo,daniel.mokoena.delta2395@vg-eval.test,+254 726 969 447,KE,Nairobi,2026-03-12T20:07:30Z,active,false,,,KILELE,corrected in Sept export
CT-201555,Diana Haddad,faith.berrada.delta4056@vg-eval.test,254-701-480027,KE,Nakuru,2026-08-09T06:11:22Z,active,false,,,KILELE,
CT-007067,Ruth Fassi,brian.alaoui.delta616@vg-eval.test,025722503349,KE,Mombasa,2026-03-22T18:03:28Z,active,false,,,KILELE,corrected in Sept export
CT-200591,Kevin Mwangi,karim.vermeulen.delta3092@vg-eval.test,254-722-760084,KE,Machakos,2026-08-01T05:06:21Z,active,true,,,KILELE,
CT-039591,Diana Haddad,samuel.mokoena.delta815@vg-eval.test,+254 723 756 700,KE,Eldoret,2026-02-02T09:11:24Z,active,true,,,KILELE,corrected in Sept export
CT-200221,Karim Achieng,brian.njoroge.delta2722@vg-eval.test,025736164305,KE,Malindi,2026-08-18T22:49:42Z,active,true,,,KILELE,
CT-070453,Layla Njenga,rachid.mokoena.delta1928@vg-eval.test,254-711-694159,KE,Kisumu,2026-01-28T14:53:20Z,active,false,,,KILELE,corrected in Sept export
CT-012493,Paul Naidoo,rachid.naidoo.delta1197@vg-eval.test,025700256905,KE,Mombasa,2026-02-21T05:46:07Z,active,true,,,KILELE,corrected in Sept export
CT-200723,Karim Wanjiru,faith.kimani.delta3224@vg-eval.test,254-718-525693,KE,Machakos,2026-08-05T13:29:43Z,active,true,,,KILELE,
CT-045542,Caroline Njenga,david.njoroge.delta1152@vg-eval.test,025722919963,KE,Malindi,2026-02-09T20:10:40Z,active,false,,,KILELE,corrected in Sept export
CT-020187,Salma Vermeulen,david.wanjiru.delta140@vg-eval.test,254-719-293446,KE,Malindi,2026-04-09T06:27:04Z,active,false,,,KILELE,corrected in Sept export
CT-201302,Thandi Njoroge,simon.vermeulen.delta3803@vg-eval.test,+254 712 910 486,KE,Thika,2026-08-13T14:02:41Z,active,false,,,KILELE,
CT-200083,Samuel Elidrissi,nancy.mokoena.delta2584@vg-eval.test,254-730-200904,KE,Kericho,2026-08-28T08:16:05Z,active,false,,,KILELE,
CT-200233,Faith Mutua,zanele.odhiambo.delta2734@vg-eval.test,025719676444,KE,Thika,2026-08-28T05:08:04Z,active,false,,,KILELE,
CT-201238,John Pretorius,david.kamau.delta3739@vg-eval.test,+254 714 715 923,KE,Nairobi,2026-08-29T17:31:25Z,active,true,,,KILELE,
CT-018536,Joan Bennani,mercy.cheruiyot.delta2477@vg-eval.test,025728962742,KE,Nyeri,2026-03-01T13:48:55Z,active,true,,,KILELE,corrected in Sept export
CT-200916,Sipho Tazi,george.kamau.delta3417@vg-eval.test,0726409272,KE,Mombasa,2026-08-08T03:23:27Z,active,false,,,KILELE,
CT-200963,Mercy Elidrissi,rachid.dlamini.delta3464@vg-eval.test,254-721-958175,KE,Nyeri,2026-08-28T18:34:25Z,active,false,,,KILELE,
CT-200010,Fatima Njoroge,joan.kimani.delta2511@vg-eval.test,+254 728 775 602,KE,Mombasa,2026-08-18T11:20:37Z,active,false,,,KILELE,
CT-037754,James Kiptoo,daniel.njoroge.delta1972@vg-eval.test,025733219608,KE,Malindi,2026-01-07T15:03:08Z,active,true,,,KILELE,corrected in Sept export
CT-051150,Paul Nkosi,alice.kiptoo.delta1526@vg-eval.test,025707934582,KE,Nairobi,2026-02-07T22:05:47Z,active,true,,,KILELE,corrected in Sept export
CT-026467,Dennis Benali,layla.mwangi.delta1178@vg-eval.test,254-734-382862,KE,Eldoret,2026-02-04T20:31:11Z,active,false,,,KILELE,corrected in Sept export
CT-200566,Yassine Otieno,caroline.wanjiru.delta3067@vg-eval.test,+254 721 343 891,KE,Nakuru,2026-08-11T15:49:43Z,active,true,,,KILELE,
CT-201294,Ruth Nkosi,alice.zahra.delta3795@vg-eval.test,+254 738 454 940,KE,Kisumu,2026-08-28T01:07:17Z,active,true,,,KILELE,
CT-200470,Peter Odhiambo,james.haddad.delta2971@vg-eval.test,+254 710 305 561,KE,Nairobi,2026-08-01T15:38:37Z,active,true,,,KILELE,
CT-016063,Pieter Kiptoo,ann.barasa.delta2378@vg-eval.test,025732476695,KE,Kericho,2026-03-04T10:54:40Z,active,true,,,KILELE,corrected in Sept export
CT-064467,Ruth Vermeulen,faith.wanjiru.delta2319@vg-eval.test,0714952289,KE,Malindi,2026-03-21T19:25:22Z,active,false,,,KILELE,corrected in Sept export
CT-201391,Omar Naidoo,thandi.achieng.delta3892@vg-eval.test,254-727-462836,KE,Machakos,2026-08-18T11:15:32Z,active,false,,,KILELE,
CT-071499,Daniel Okoth,james.vermeulen.delta2350@vg-eval.test,025700292332,KE,Nakuru,2026-01-22T22:07:18Z,active,false,,,KILELE,corrected in Sept export
CT-034873,Esther Kimani,simon.wanjiru.delta2168@vg-eval.test,254-723-978275,KE,Eldoret,2026-02-06T03:16:06Z,active,false,,,KILELE,corrected in Sept export
CT-066113,Karim Benali,yassine.berrada.delta2003@vg-eval.test,0737163830,KE,Nairobi,2026-01-09T17:36:46Z,active,true,,,KILELE,corrected in Sept export
CT-017913,Alice Achieng,sipho.mwangi.delta528@vg-eval.test,0726465855,KE,Machakos,2026-03-10T01:30:31Z,active,true,,,KILELE,corrected in Sept export
CT-200776,Rose Vermeulen,daniel.dlamini.delta3277@vg-eval.test,0700317231,KE,Nyeri,2026-08-07T18:33:44Z,active,false,,,KILELE,
CT-200763,Ruth Kamau,layla.bennani.delta3264@vg-eval.test,254-718-645278,KE,Eldoret,2026-08-13T19:05:35Z,active,false,,,KILELE,
CT-028845,George Naidoo,layla.mokoena.delta1859@vg-eval.test,+254 703 082 800,KE,Nairobi,2026-04-02T23:36:00Z,active,false,,,KILELE,corrected in Sept export
CT-201443,Brian Dlamini,sarah.pretorius.delta3944@vg-eval.test,254-720-233758,KE,Machakos,2026-08-22T09:42:17Z,active,true,,,KILELE,
CT-017737,Grace Wanjiru,peter.tazi.delta1088@vg-eval.test,0711353448,KE,Nyeri,2026-04-03T10:13:10Z,active,true,,,KILELE,corrected in Sept export
CT-025527,Diana Alaoui,joan.bennani.delta2479@vg-eval.test,254-717-597608,KE,Kericho,2026-01-22T17:56:35Z,active,false,,,KILELE,corrected in Sept export
CT-200975,Karim Kimani,lucy.wafula.delta3476@vg-eval.test,254-714-721353,KE,Mombasa,2026-08-28T22:05:36Z,active,true,,,KILELE,
CT-052980,Isaac Elidrissi,layla.njenga.delta794@vg-eval.test,+254 704 573 409,KE,Nakuru,2026-02-28T09:32:28Z,active,true,,,KILELE,corrected in Sept export
CT-050926,Amina Alaoui,kevin.kamau.delta1186@vg-eval.test,0725747370,KE,Nyeri,2026-01-10T22:39:46Z,active,true,,,KILELE,corrected in Sept export
CT-200120,Mercy Okoth,esther.otieno.delta2621@vg-eval.test,0714531762,KE,Kericho,2026-08-17T11:49:28Z,active,true,,,KILELE,
CT-200041,Peter Haddad,rachid.kiptoo.delta2542@vg-eval.test,025714185457,KE,Nakuru,2026-08-10T03:50:37Z,active,false,,,KILELE,
CT-200197,James Zahra,kevin.tazi.delta2698@vg-eval.test,025707477280,KE,Thika,2026-08-24T13:50:28Z,active,true,,,KILELE,
CT-015893,Joan Pretorius,isaac.fassi.delta542@vg-eval.test,025705667575,KE,Kericho,2026-01-27T04:43:43Z,active,true,,,KILELE,corrected in Sept export
CT-026141,Nancy Cheruiyot,sarah.cheruiyot.delta316@vg-eval.test,0706865364,KE,Machakos,2026-02-14T19:31:51Z,active,true,,,KILELE,corrected in Sept export
CT-079677,Pieter Elidrissi,caroline.kiptoo.delta841@vg-eval.test,0724176600,KE,Kericho,2026-01-11T19:29:37Z,active,true,,,KILELE,corrected in Sept export
CT-201325,Zanele Mwangi,nomsa.elidrissi.delta3826@vg-eval.test,025723718534,KE,Kericho,2026-08-03T06:11:49Z,active,true,,,KILELE,
CT-051404,Rachid Barasa,rose.fassi.delta2482@vg-eval.test,025705982945,KE,Mombasa,2026-03-10T07:25:03Z,active,false,,,KILELE,corrected in Sept export
CT-003131,Thandi Fassi,samuel.achieng.delta425@vg-eval.test,0705374799,KE,Kericho,2026-03-21T01:16:59Z,active,true,,,KILELE,corrected in Sept export
CT-006852,Diana Alaoui,kevin.pretorius.delta1159@vg-eval.test,254-705-842268,KE,Kisumu,2026-02-04T13:20:02Z,active,false,,,KILELE,corrected in Sept export
CT-020013,Fatima Tazi,dennis.naidoo.delta377@vg-eval.test,254-700-980935,KE,Malindi,2026-04-10T01:06:39Z,active,false,,,KILELE,corrected in Sept export
CT-034464,Dennis Vermeulen,amina.kimani.delta241@vg-eval.test,254-722-787428,KE,Eldoret,2026-03-13T23:45:46Z,active,true,,,KILELE,corrected in Sept export
CT-011587,Joan Bennani,omar.njoroge.delta530@vg-eval.test,025705778227,KE,Kericho,2026-01-07T06:59:33Z,active,true,,,KILELE,corrected in Sept export
CT-062231,Nomsa Bennani,james.wafula.delta1512@vg-eval.test,025717882009,KE,Mombasa,2026-01-20T05:39:19Z,active,true,,,KILELE,corrected in Sept export
CT-023949,Rose Okoth,thandi.kimani.delta1579@vg-eval.test,025708385966,KE,Thika,2026-01-14T22:25:02Z,active,true,,,KILELE,corrected in Sept export
CT-020622,Ruth Fassi,peter.fassi.delta2182@vg-eval.test,254-736-053792,KE,Machakos,2026-04-01T19:45:16Z,active,false,,,KILELE,corrected in Sept export
CT-200535,Amina Alaoui,yassine.benali.delta3036@vg-eval.test,254-701-241737,KE,Nairobi,2026-08-03T02:06:48Z,active,true,,,KILELE,
CT-067828,Salma Vermeulen,mercy.dlamini.delta2054@vg-eval.test,0732665459,KE,Machakos,2026-01-22T05:53:54Z,active,true,,,KILELE,corrected in Sept export
CT-010518,Lucy Cheruiyot,thandi.benali.delta1573@vg-eval.test,025736330905,KE,Malindi,2026-03-19T05:49:26Z,active,true,,,KILELE,corrected in Sept export
CT-054836,Paul Wanjiru,amina.berrada.delta1040@vg-eval.test,025731251076,KE,Thika,2026-01-02T07:59:32Z,active,false,,,KILELE,corrected in Sept export
CT-018331,Lerato Elidrissi,fatima.njoroge.delta2159@vg-eval.test,0721025128,KE,Nakuru,2026-02-23T10:02:38Z,active,true,,,KILELE,corrected in Sept export
CT-061689,Simon Barasa,john.alaoui.delta788@vg-eval.test,0727218228,KE,Machakos,2026-02-01T16:25:32Z,active,true,,,KILELE,corrected in Sept export
CT-015615,John Naidoo,rose.wanjiru.delta904@vg-eval.test,0713880962,KE,Nakuru,2026-01-17T05:24:20Z,active,false,,,KILELE,corrected in Sept export
CT-027596,Omar Zahra,amina.naidoo.delta2139@vg-eval.test,+254 715 013 130,KE,Nyeri,2026-03-08T21:56:12Z,active,false,,,KILELE,corrected in Sept export
CT-053058,Michael Mwangi,salma.mwangi.delta228@vg-eval.test,+254 721 561 501,KE,Nakuru,2026-01-19T16:04:49Z,active,false,,,KILELE,corrected in Sept export
CT-015407,Ruth Vermeulen,rachid.dlamini.delta2347@vg-eval.test,254-735-154343,KE,Nakuru,2026-02-18T14:05:52Z,active,false,,,KILELE,corrected in Sept export
CT-200300,Nancy Bennani,diana.alaoui.delta2801@vg-eval.test,0707897035,KE,Mombasa,2026-08-12T23:52:31Z,active,true,,,KILELE,
CT-200893,Ann Barasa,samuel.cheruiyot.delta3394@vg-eval.test,025700663069,KE,Kisumu,2026-08-13T14:25:14Z,active,true,,,KILELE,
CT-201094,Diana Naidoo,rachid.okoth.delta3595@vg-eval.test,+254 715 154 902,KE,Eldoret,2026-08-19T11:54:40Z,active,false,,,KILELE,
CT-015727,James Pretorius,nancy.naidoo.delta459@vg-eval.test,025734917343,KE,Eldoret,2026-01-16T13:04:50Z,active,false,,,KILELE,corrected in Sept export
CT-038999,Rose Kiptoo,victor.kimani.delta112@vg-eval.test,025704126373,KE,Thika,2026-04-04T06:34:55Z,active,true,,,KILELE,corrected in Sept export
CT-201534,Esther Benali,michael.mwangi.delta4035@vg-eval.test,+254 727 489 514,KE,Mombasa,2026-08-29T22:24:52Z,active,false,,,KILELE,
CT-002305,Layla Odhiambo,daniel.mokoena.delta2079@vg-eval.test,025718362611,KE,Nairobi,2026-01-09T15:24:55Z,active,false,,,KILELE,corrected in Sept export
CT-200891,Simon Barasa,joan.wafula.delta3392@vg-eval.test,254-719-061521,KE,Mombasa,2026-08-22T03:13:43Z,active,false,,,KILELE,
CT-005114,Fatima Mutua,david.mutua.delta2239@vg-eval.test,+254 738 101 310,KE,Nyeri,2026-04-08T23:34:09Z,active,true,,,KILELE,corrected in Sept export
CT-051926,Kevin Pretorius,ruth.odhiambo.delta2385@vg-eval.test,025738328799,KE,Malindi,2026-04-07T06:50:32Z,active,false,,,KILELE,corrected in Sept export
CT-076079,Rose Kimani,mercy.kiptoo.delta483@vg-eval.test,+254 709 413 694,KE,Nakuru,2026-04-02T14:54:25Z,active,false,,,KILELE,corrected in Sept export
